round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
88,51.49,39.77,48.75109815597534,0.001476968383789057,True,0.5,10,0,8
89,51.49399999999999,39.83,48.96078944206238,0.009074816894531245,True,0.5,10,0,8
90,52.112,40.04,48.980889558792114,0.002193231201172008,True,0.5,10,0,8
91,52.382,39.83,48.20560169219971,0.010401541137695248,True,0.5,10,0,8
92,52.751999999999995,39.76,49.45046138763428,0.005986651611328142,True,0.5,10,0,8
93,52.978,40.23,49.38706827163696,0.0044077728271483705,True,0.5,10,0,8
94,53.262,40.17,50.04540991783142,0.005740713500976558,True,0.5,10,0,8
95,53.854,40.07,48.33735013008118,0.0034261444091796987,True,0.5,10,0,8
96,53.97,40.39,48.48949956893921,0.009378552246093807,True,0.5,10,0,8
97,54.544000000000004,40.17,48.51704692840576,0.0034730438232419836,True,0.5,10,0,8
98,55.023999999999994,40.31,48.56472682952881,0.005518942260742232,True,0.5,10,0,8
99,54.94,39.92,48.2907555103302,0.02012603759765632,True,0.5,10,0,8
100,55.647999999999996,40.150000000000006,48.987677812576294,0.01483773498535168,True,0.5,10,0,8
101,55.796,40.18,48.41804814338684,0.01071304321289066,True,0.5,10,0,8
102,55.72200000000001,40.37,48.79495334625244,0.017432946777343705,True,0.5,10,0,8
103,56.556,40.44,48.68418335914612,0.018909652709960943,True,0.5,10,0,8
104,57.094,40.36,50.735634088516235,0.014515469360351575,True,0.5,10,0,8
105,57.02199999999999,40.31,49.572473764419556,0.018529751586914146,True,0.5,10,0,8
106,57.558,40.239999999999995,48.718873739242554,0.024876321411132808,True,0.5,10,0,8
107,57.80800000000001,40.35,48.382668018341064,0.017849505615234483,True,0.5,10,0,8
108,57.903999999999996,40.57,48.25263738632202,0.026927828979492217,True,0.5,10,0,8
109,58.504,40.67,48.65256881713867,0.022669174194335985,True,0.5,10,0,8
110,58.706,40.53,48.90516138076782,0.027330548095703122,True,0.5,10,0,8
111,58.786,40.25,48.56095218658447,0.03578352355957026,True,0.5,10,0,8
112,59.462,40.43,49.42513847351074,0.028870681762695315,True,0.5,10,0,8
113,59.928000000000004,40.37,47.937397718429565,0.03468105773925796,True,0.5,10,0,8
114,59.862,40.72,48.741994857788086,0.03529113769531254,True,0.5,10,0,8
115,60.263999999999996,40.32,48.49039435386658,0.03398229980468752,True,0.5,10,0,8
116,60.931999999999995,40.36,50.71128463745117,0.04912071228027344,True,0.5,10,0,8
117,61.048,40.39,48.8914361000061,0.046584710693359455,True,0.5,10,0,8
118,61.562,40.52,48.07749652862549,0.04509580993652333,True,0.5,10,0,8
119,61.672000000000004,40.61,48.65845704078674,0.04554619750976556,True,0.5,10,0,8
120,61.78,40.46,49.25720500946045,0.05479505920410155,True,0.5,10,0,8
121,62.2,40.53,48.63222289085388,0.05627668151855465,True,0.5,10,0,8
122,62.694,40.660000000000004,48.75351357460022,0.059739852905273505,True,0.5,10,0,8
123,62.846000000000004,40.45,48.605233907699585,0.06001647949218754,True,0.5,10,0,8
124,62.96000000000001,40.52,48.73726725578308,0.061938949584961024,True,0.5,10,0,8
125,63.482000000000006,40.71,48.32075500488281,0.06635575561523446,True,0.5,10,0,8
126,63.37199999999999,40.83,47.68042206764221,0.0668256225585937,True,0.5,10,0,8
